product_id,product_name,review_content,rating,trust_score,vader_compound,category
B09MT94QLL,"Havells Glaze 74W Pearl Ivory Gold Ceiling Fan, Sweep: 1200 Mm","https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/7147iYDvBTL._SY88.jpg,decorative ,less noise upto medium speed ,overall OK .,Nice and silent fan 👌,while running on low speed, heavy noise is coming, havells need to improve..,Good fan,Does the work,,Air delivery satisfactory but chrome color not matched.",4.2,24.262120402750377,0.4246,"Home&Kitchen|Heating,Cooling&AirQuality|Fans|CeilingFans"
B07DKZCZ89,"Gizga Essentials Earphone Carrying Case, Multi-Purpose Pocket Storage Travel Organizer for Earphones, Headset, Pen Drives, SD Cards, Shock-Proof Ballistic Nylon, Soft Fabric, Mesh Pocket, Green","Good quality product at this price,Its good but could be smaller and easier to carry,It's really hard from outside, which will protect your kept inside stuffs even if heavy things got loaded on it. Size is big. Surface area is great. Two ear leads with small stuff like pendrive Or ear buds can be there, even after closing/zipping. Really good one. LOVE !!! LOVE !!!,Durable and compact, overall a good product vs expensive cases.Can be used for either: 1. Earphone + charger cables or 2. Charger + charger cableCharger + Cable + Earphone is a bit stretch for this one.,Good,Excellent compact and strong case for storing wired headphones. Only thing missing is a handle or a loop attached to zipper for easy carrying.,This is the case you need to store your earphones. Provides excellent protection and is very useful to carry around your earphones!,Good",4.3,65.06771436017561,0.9962,"Electronics|Headphones,Earbuds&Accessories|Cases"
B07WMS7TWB,"Pigeon by Stovekraft Amaze Plus Electric Kettle (14289) with Stainless Steel Body, 1.5 litre, used for boiling Water, making tea and coffee, instant noodles, soup etc. 1500 Watt (Silver)","Somehow Amazon sucks when you want to select an electric kettle. There are no options to filter your choices based on the parameters that matter. It is easy to fall into the trap of an ongoing deal and end up buying something that falls short of what you need. In this review I will answer your questions about the PIGEON AMAZE PLUS 1.5L ELECTRIC KETTLE.1. Can I trust the reviews for this ad? Are they genuine?Probably yes. But know that the seller lists several types of PIGEON Kettles in the same ad. Unless the review refers to this particular model - you could well end up seeing a review of a product and buying a different one. The ratings are also an aggregated mix. There could be 10 negative review of the product you are seeing and 10 positives for the other products. The page will show you a neutral review. That's the game sellers are playing these days - to avoid negative reviews. I have posted a picture of the stove I am referring to in this review.2. WATTAGE: Important because this tells how quickly the water will heat up. This one is 1500W - meaning that you can switch it on ... brush your teeth and find the water is boiled. Great time saving !! My earlier one was 900W and it used to take 10-15 minutes of patient waiting. The gas stove boiled water faster. This one takes about 3-4 mins to heat 2 mugs of coffee3. CABLE LENGTH: Most of these kettle makers skimp on the cable length. I have purchased kettles to find they have only a 2-foot long cable ... and I had to return them. This one has cable length of 22"" (slightly more than one meter) - which is allows a comfortable distance between the kettle and the plug.4.  CONNECTOR:  This one uses a 6A plug - which is most common in India. Be careful because from >1500W onwards, most kettles use a 16A plug and that is not always available at the place where you want to place the kettle. Strictly speaking, it should have a 16A plug, but then this is kept on for short intervals only.5.  CAPACITY:  1.7 litres as mentioned - though I could not see markings for max and min levels. This is good enough to make 4-5 decent sized mugs of coffee6.  COOKING OTHER STUFF:  The ad says only water - but I see no reason why you cannot heat Maggi etc. Maybe you can. But avoid milk as the expanding effect will cause spills and this can have adverse effects.7. LOOKS: Quite okay for the price. It will not make your kitchen look bad - and neither will it enhance the looks. This is the most common look that an electric kettle can have.8. PERFORMANCE: I have used for 2 days only. No complaints so far. There is a 1-year guarantee card accompanying the product9. HANDLE: Very convenient feel when you lift it it from the heating cradle. Does not feel very heavy even if there is a full 1.7L of water.10. NEGATIVES: This is a steel jug. The outside will automatically heat up. If you are used to a plastic outside in your previous kettle, you need to be a little careful.VERDICT - ""BUY""(at the time of writing this review, this costs less than Rs 700. I have seen that sellers tend to inflate prices as they get my positive reviews - therefore I am also mentioning the price range based on which I gave this product a 5 star review),The body is very lightweight and doesn't feel sturdy. Does the job of heating water fast and that's it. Cord length could be a little longer. The plastic parts doesn't feels sturdy. The top cap has a smaller dia so a man's hand has a trouble fitting it inside the container during cleaning and can easily cut our hands. Overall it's okay.,Its quality was not too much good, light quality product but according to price its okay.Easy to use product & good for save time.,Good product for boiling water. shock proof. So no worries.hahaha,Cattle bass fitting not currently,Good product,Go for it,Amazing  product.",3.9,66.91218667220097,0.9681,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles
B09L835C3V,"Smashtronics® - Case for Firetv Remote, Fire Stick Remote Cover Case, Silicone Cover for TV Firestick 4K/TV 2nd Gen(3rd Gen) Remote Control - Light Weight/Anti Slip/Shockproof (Black)","All is good except little loose cover,I ordered this specifically for the colour. It fits okay. The product catches lot of dust.,priced over is Item,Nice product,It was a bit overpriced but a good quality product. I did not receive the same blue color as showed in the description but received some glowing light blue colour which glows in dark.,Remote stops working after 3 months,Nice fit. Volume buttons should also be covered with transperant layer as symbols get wornbout over time,It is smooth, made with rubber.Perfectly fits to my remote.",4.2,47.657194955064675,0.7962,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls"
B07VNFP3C2,"Prestige 1.5 Litre Kettle 1500-watts, Red","The 1st product i got was damaged then i request for replacement and their pain strated after 5 days of continuing follow up my product got replaced. Amazon delivery guys are too rude these days.. And no wonder customer care will give the generic SOP reply.. but anyways now product got delivered and it's good.. but feel like over expensive colour and quality is average.,I like this product but i dislike outer steel makes very very hot 🔥 after full charged,Only disappointed with the cord length.,Lovely ProductSturdyNice colorIssue is, if your house has 🐜... Water filtering holes are big enough. I've to dispense leftover water everyday & wash the pot, before heating.,In 3 months it stops working and service center almost close in Pune so I am very frusteted by this product. Bad service by prestige so never go for this product.,very good product,Medium type,The fiber or plastic handle becomes hot, so does the outer body. Difficult to handle immediately after heating. It is easy to clean. Cord length is medium but enough to keep the kettle at 4 m height above ground when kept vertically in line with electric switch.",3.9,14.203596549879943,-0.4497,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles
B08QJJCY2Q,"Tizum Mouse Pad/ Computer Mouse Mat with Anti-Slip Rubber Base | Smooth Mouse Control | Spill-Resistant Surface for Laptop, Notebook, MacBook, Gaming, Laser/ Optical Mouse, 9.4”x 7.9”, Multicolored","Nice product,if you want to use your mouse for gaming and stuff life photo editing than please dont purchase thisthis product is for the mouse which is used for web surfing , pdf reading , study , ms office , pros:durability 5/5printing 4/5spill resistance - idkgood for 3200 and 2400 dpi mousecons:too small for gamingvertically it is not so big if your mouse is big[gaming mouse]other than that everything is good total points 4/5,It's very smooth to run the mouse very fast  for gaming and for casual work,Ok,,It's thinner than my existing one but works fine e..looks nice,I would suggest anyone who needs a mouse for daily use due to office work or gaming purpose superb deal at this price.,Mouse detection is good but costly mouse pad",4.4,59.81760779470531,0.9446,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads"
B0BPBXNQQT,"Room Heater Warmer Wall-Outlet 400 Watts Electric Handy Room Heater (Room Heaters Home for Bedroom, Reading Books, Work, bathrooms, Rooms, Offices, Home Offices,2022","If u have to heat a small room you can definitely use this heater but people need to be near it to feel the heat.,Product is nice and better only when you are close to it. It can't cool the small room atle,It is value for money and worth buying product, best build quality in this price range,The nice product and light weight very easy usable product,Good product value for money,I received the room heater it's really very good 😁,This is Very good product,It’s good for smaller space.",4.3,62.5047964828973,0.9929,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters"
B00K32PEW4,"Casio MJ-120D 150 Steps Check and Correct Desktop Calculator with Tax Keys, Black","Standard calculator. What you expect from a 12Digit calculator. Nothing more, nothing less,Excellent product,Good.,I Like this product. The product is genuine onky,Super product,Very good,Very average product,No issue with the product.",4.4,9.435808203038347,-0.2755,OfficeProducts|OfficeElectronics|Calculators|Financial&Business
B00LY1FN1K,"Camel Fabrica Acrylic Ultra Color - 15ml each, 10 Shades","The best thing is we can use it in different ways.,Satisfied purchase. Price is lesser than in shops. Good one. Quality also is nice.,According to description. Satisfied,Excellent,I like this product's quality. I will try to add more pictures when I finished my drafting if it looks good...,Very good to use,like it,Nice colour texture",4.4,54.832672442565645,0.91,Home&Kitchen|CraftMaterials|PaintingMaterials|Paints
B0BP89YBC1,Campfire Spring Chef Prolix Instant Portable Water Heater Geyser 1Ltr. for Use Home Stainless Steel Baking Rack | Restaurant | Office | Labs | Clinics | Saloon | with Installation Kit (With MCB),"I like instant heating, I didn't get warranty card, I am using the product in bathroom for bathing purpose. Null from where the hot water comes should be lengthened,quality is good,I like this small or instant geyser. Awesome product.,Best sellers,Product ok no bill receive no extra screw not receive light red and green same time working suddenly heat working okay very well,The product is Portable Instant Heater and all of the 25000+ reviews are of Magnetic Spoon. Amazon team should check for this issue.,Best one usefulin weather season value of money 💰 💰 💰 💰 💰 💰 💰 💰 💰 💰 💰",4.7,55.40076506835554,0.8885,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters"
B0B2DJ5RVQ,"WeCool B1 Mobile Holder for Bikes or Bike Mobile Holder for Maps and GPS Navigation, one Click Locking, Firm Gripping, Anti Shake and Stable Cradle Clamp with 360° Rotation Bicycle Phone Mount","Quite firm and steady. I wish they used a little metal or hard fiber for this Like bobo company holders. But great product at this price.,Good product and good quality,stud should be provided to fasten the rear screw,Everything is good but it suppose to have a locking system bcoz anyone can remove easily at parking areas,Value for money,Quality is good,I wish there was a proper instructions manual other than on the box but it's not hard to figure out. The product is amazing. It is Sturdy and steady even on bad roads. The phone is completely safe. Buy this product without thinking twice. I loved the product so much that I have to order one more because my family members need one too.,avarage quality",4.3,60.47894069572738,0.9751,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|HandlebarMounts
B0BBFJ9M3X,"Redmi 11 Prime 5G (Meadow Green, 4GB RAM 64GB ROM) | Prime Design | MTK Dimensity 700 | 50 MP Dual Cam | 5000mAh | 7 Band 5G","Overall it is nice  phone at this price go for it,Tbh it's a good phone for your parents. Of you are a heavy user then don't consider this phone.Cons:-1. Slow charging (this phone usually takes around 2 hours for full charge)2. In initial days you will be impressed by the battery consumption I.e it runs 1.5 -2 days after only charging once but after few days it comes back to normal3. You will not get features like slow motion etc etc. In this price range you can get these feature on other phone Or MI variantsThis is my 15 days reviewHence I haven't tried every feature of the phoneWill come back soon after using it for months,Extent,Awesome phone, recommend to buy it.,its all okay,https://m.media-amazon.com/images/I/513nl6zJI4L._SY88.jpg,Nice,Best 5g phone in cheap price",3.9,44.68305411671001,0.6689,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
B084BR3QX8,LAPSTER Accessories Power Cable Cord 2 Pin Laptop Adapter and Tape Recorder 1.5M,"good product value for money,,Good product,Works Well With PlayStation 3, Must Try.,It shorted from the inside. There was no visible damage outside but the cable shorted from inside and sparks started to fly during ordinary use,Nice,Looks sturdy and better quality than the market ones,One of the pins were broken when received and I could see that inside the pins its not metal instead looks like porceline and outside alone a thin ss covering is given. poor quality",3.5,13.235238129741326,-0.4939,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies
B09GFPVD9Y,"Redmi 9 Activ (Carbon Black, 4GB RAM, 64GB Storage) | Octa-core Helio G35 | 5000 mAh Battery","If you want a smart phone for just the use of calling and using social media. This is a very good option for you. I bought it for my mother who specifically told she just want a phone for calling purpose. This has only 2 gb of ram so don't think of running games like bgmi or asphalt and it also won't run very smooth under above normal conditions. There is no fingerprint sensor and the camera is trash. But the battery is 4000mah and has considerably high battery life. There is no fast charging only normal charger is given. So in my opinion this is a phone for a below average user who uses the smart phone just for calling or for scrolling through social media.,This is worth for price , has the latest technical softwares and perform well for minimal usage , ofcourse it has configuration less so we should not look better than thisBattery life more than expected, we could buy for this budget range,Simple and good, ok camera,Ok,Overall good quality product,Good unit,Good,Good mobile for basic users",4.1,61.255809865368505,0.9546,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones
B0BFWGBX61,"Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    1.5 Meter (RCT15, Blue) Supports QC 2.0/3.0 Charging","quality is ok ok only,Well go for it good cable,Useful product in this price.,Very nice,Good,Charging speed supports up to 25V,Product quantity is excellent but very slow charging,Cable is absolutely good looking , strong , durable. But not support fast charging as I expected , I checked speed with stopwatch , I am using Realme phone , with my original realme 20w charger and original cable the time takes to charge 68% to 69% is 34 sec. But with this ambrane cable it takes 1 min 32 sec to charge from 69% to 70%.Little disappointed with charging Speed , overall product is goodHope this review help you guys !",4.1,60.52144936686238,0.9562,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
B09BNXQ6BR,"Noise ColorFit Ultra SE Smart Watch with 1.75""(4.3cm) HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Market Info, Calls & SMS Reply (Vintage Brown)","I liked the watch, the battery of this watch is so good that before use i charged this watch and it's been 2 weeks and this watch still have 25% battery left. And nagative side is i ordered black strap watch and i got grey strap watch and this is sellers mistake, i tried to return this and I've called Amazon help line then hear my problem and see it online that i got wrong item and then they say they will connect me to other person who will solve this and then no one pick the call the ring just continue to ring and after 5min i thought that no one is gonna pick the call ever and i disconnected and start using it. Watch have some basic futures and i like it.,One of the best product in this price range. Been using it for a year now and I have no complaints. Built quality is good. Steps count is not very accurate and we can say that the software lacks in accuracy in many ways when compared to other big brands (Apple/Fossil). But I have seen worst. Touch is very smooth and the notification alerts works as expected. This is water and swim resistant. I am not sure if it has IP67/8 rating but I believe this is dust proof as well, since I have been using it for almost a year now.Good product for this price range.,Everytime sleep mode has to activate, this should not be done. It should be automatically.,Good product,bezels are big but it's ok for this price range and I am satisfied with the product.,Watch is beautiful and upto mark, only one con in this watch, you can't  attend the call and revert you can only revert by messages,Nice,https://m.media-amazon.com/images/I/71ZeE6pWAaL._SY88.jpg,",4.1,59.6397905614843,0.8573,Electronics|WearableTechnology|SmartWatches
B09YLXYP7Y,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)","Everything is fine but it is bulky and hard, it should be softer and thinner.....,Thank you  Amazon very good charging cable 👍,Good,Good one,quality is good. worth for 150-200 ₹. short but durable.,Very Good product . Satisfied..,This is fast charging C pin USB!You can purchase it.,Nice product at price of below 100",4.0,56.40718588999629,0.9511,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
B097JVLW3L,Irusu Play VR Plus Virtual Reality Headset with Headphones for Gaming (Black),"The product is over all good, jus the headphone adjustment gets stuck, hence not that great sound bt it's good thou.,Very nice product 👍,Overall experience,,Good product can buy for timepass who interested in movies much loving...,Good VR headset. Nice picture quality. Best when viewed with exclusive VR Apps. Picture compatibility was less with YouTube videos. So better to go with good VR Apps available in playstore. Overall a good product.,Amazing product to buy .,I ordered this product seeing the high cost with perception it must be worth of its price. But, the product is cheap Chinese plastic crap and definitely not a worth more than rs. 500 at most.  In the end, it's a cheap Chinese product sold in India at rs. 2600+ which is not even worth of more than rs. 500. Better if you go for some other not very costly and simple vr set under max rs. 1000 or either a expensive  vr set of very reputed makers if you're dire enthusiast.Amazon services and customer support is exceptional and here i believe that's what make them on top.CAUTION : this product has no refund policy. It can only be replaced.  So guys, think deep before you buy.",3.5,62.881513882225235,0.9547,"Electronics|HomeTheater,TV&Video|Accessories|3DGlasses"
B078JT7LTD,"Sujata Dynamix, Mixer Grinder, 900 Watts, 3 Jars (White)","Got it with intact packaging open it up the motor and jars were shining, We have been using this mixer for few months and it works wonders. I have been using the dry grinder jar for grinding turmeric, rice for my 6 month old and chutney jar for different types of chutney. We have used many other brands mixer but never had this powerful smooth working one. U should go for it.,Mixer and pots' quality are good but chuteney jar is of big size hence not good for small daily masala grinding. Should have provided small jar or option to select.,Good,Very good product, efficient working.,Working very well without giving any problem,👍,Excellent product!,This is such a big name in my family, and it holds the name true. Well packed, and really good finish. Very happy.",4.6,61.4308287201312,0.99,Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|MixerGrinders
B08Y5KXR6Z,"PTron Solero T241 2.4A Type-C Data & Charging USB Cable, Made in India, 480Mbps Data Sync, Durable 1-Meter Long USB Cable for Type-C USB Devices for Charging Adapter (Black)","It's a good product.,Like,Very good item strong and useful USB cableValue for moneyThanks to amazon and producer,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51112ZRE-1L._SY88.jpg,Good,Nice product and useful product,-,Sturdy but does not support 33w charging",3.9,39.852272122700896,0.6611,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
B0993BB11X,"Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Anrdoid & Other Devices (Stylo 10K, Black)","I am very happy after using it.  This power bank is very good.  I have seen a video on YouTube with an amazing rating before buying it.  Enjoyed buying it.,Good product value for money.,Esme ek choti torch Jaisi light add Karke thoda price Badha Den to Mast Raho 10,Over all a great product but i have faced a problem while charging the power bank with my mi 120w charger it never accept quick charge and sometimes takes more than 12 hours to charge.While with macbook pro charger it accepts quick charge (that green light).I bought a separate charger for this power bank😭,Good I like it,Power bank is good the only issue was the cable which came with it broke after a day of use and also damaged power port of phone,Just good as expected, compact size, came with a premium good packing.... need see how it performance. With 10000mah u can charge 2 devices at a time. But good for a single charge of 5000mah mobile.  They have given one USB A type to C type cable, if you have another C type cable, with that u can charge another device. I like the carrying pouch they provided.,I didnt got any pouch with this power bank",4.0,64.70260749721336,0.9754,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks
B09BW334ML,Dealfreez Case Compatible with Fire TV Stick 3rd Gen 2021 Full Wrap Silicone Remote Cover Anti-Lost with Loop (D-Black),",The rubber around buttons got loose within months.,Dealfreez Full Wrap Silicone Remote Cover Case compatible for 3rd Gen Fire TV Stick is an excellent product,,A great and a must have product..,Good product,Silicon quality is awesom, but price is on bit higher side,It's pretty good but don't know about quality.",4.3,53.11671734319178,0.8934,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls"
B095K14P86,"Saiyam Stainless Steel Espresso Maker Stovetop Coffee Percolator Italian Coffee Maker Moka Pot (4 Cup - 200 ml, Silver)","The quality of coffee maker is excellent a DM very ease on making coffee and getting served hot.,The silver color is much better compared to stainless steel finish. Lov my coffee made in this! This should be advertised as suited for 4 cups not 6.,Does the job well and even after placing directly on the stove there is no discolouration. Steel quality is upto mark.,I have been using this product for a while and have no complaints. Makes amazing filter coffee.,Looks and quality are at par with other brands in its price bracket. In function, this kind of a mokapot design is flawed at the cleaning aspect, including this particular model, in my observation. In it, the pressured boiling water pushes through the coffee powder in bulk together, thus rendering the flavour inferior to what is brewed otherwise when the water percolates little by little. Secondly, the portafilter type coffee powder container, positioned just above the boiler chamber, sends some dissolved coffee back to the boiler water through the upward pressure pipe, rendering the entire remainder water mixed with coffee go waste. Thirdly, the coffee powder container's gasketted mesh is sedimented too while filtering the forced brew upward. So, when a person like me thinks of preparing a brew in a mokapot like mechanism, the very thought of the predicament of dismantling the the tiered chambers, separating the gasket, and then wash the pot thoroughly, because coffee is lurking everywhere therein to cause unhygienic residues, dampens my desire to go for it. I am no debater if the idea is to leave the pot just rinsed and washed and not rid it of the residues. All this is not the case with the downward filteration method of the other types of coffee machines that are absolutely unmessy. No offense meant for any system, this is my personal opinion.,I like the convenience of making coffee for 2-3 people in one go.Its very easy to clean it up after every use. Its rust free and looks beautiful while kept on kitchen counter even idly,Like and good product,Ordered this for my stay in India.  it worked the way it should be, it has silicone washers, easy cleaning.  Product quality can be improved.  OK product.  not WOW!",4.2,66.26071607692585,0.9732,"Home&Kitchen|Kitchen&HomeAppliances|Coffee,Tea&Espresso|StovetopEspressoPots"
B00GHL8VP2,"USHA 1212 PTC with Adjustable Thermostat Fan Heater (Black/Brown, 1500-Watts).",",Cost effective. This is good for heating your personal self and you will need to sit next to it. Over 1-2 hours, it will heat up a big room. The auto switch-off does work. Very light. I would have loved if the cord has a bit longer.,Its light weight and convenient to use but the jali gets heated... Need to work on it to make it remains cool like Havells.,Fine!!,Be ready for increased Rs. 500+ electricity bill Monthly in Winter during this device use,A bit costly otherwise better than the competition,Useful for very small room only and consumes lot of energy. Doest blow heat too far. Very less heat,Doesent heat room properly. It is not able to hear my small sized room . I think you should go for rod heating heater",4.1,59.33802363202895,0.972,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|ElectricHeaters"
B0B61HYR92,"Lapster usb 2.0 mantra cable, mantra mfs 100 data cable (black)","Quality issue..,Good,Cable length is ok , quality is not good . In this price it is ok,Very good & quality product. Reasonable price alsoYour cable easy to replace.,Best quality,Good product but thickness of cable is less,It is very good product.Thank you amazon,Super product",4.2,16.10734197278023,-0.4525,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables
B08D11DZ2W,"Boult Audio AirBass PowerBuds with Inbuilt Powerbank, 120H Total Playtime, IPX7 Fully Waterproof, Lightning Boult Type-C Fast Charging, Low Latency Gaming, TWS Earbuds with Pro+ Calling Mic (Black)","--------------Update after 8 months--------------Update 1: The problem mentioned in the earliest review is becoming more and more dire with time. Now right earbud gets discharged in hour and a half, whereas left one keeps going, so reducing one star. Will contact them for replacement and update here.Update 2: Called service center, they asked to bring it, but am lazy. I expected they'd replace at home. Paid more attention towards the issue above. The stable situation is that just after full charge, right bud can go upto 4 hrs, but left one always goes for 30-60mins more, and the difference is more if there is a standby of a day or two (when the left one loses juice rapidly it seems), so I guess I can still use the buds but with certain restrictions :) Will happily restore 5 stars if the issue stays stable for next 3 months.--------------Update after 6 months--------------No change in quality, still the pack charges the buds like a boss. During this period, they were once kept in mouth by my infant nephew for over half an hour (very dangerous, thankfully he couldn't swallow them!), full of saliva and whatnot, and on another occasion I threw one of my earbuds on the floor with full force (undisclosed depressing reason) due to which the touch panel with the logo got detached, which I then re-attached. After all this, buds are still rocking with same sound quality as on day 1. I think these are pretty darn sweet deals! Lack of volume control, etc. etc. is all forgiven. Happy customer. Although the issue of left earbud discharging earlier than right persists.-------------------Original review-------------------Using for last 2 months.I am an audiophile and also an instrumentalist. But I hadn't used any tws yet, so wanted to dip my toes and didn't want to invest much, but also not something throwaway. So settled for boult (no boat etc. due to their highly adultered sound signature), since I have previous experience with it. I like my music flat at studio quality. More recently, I've been using a low cost headphones with mindblowing performance: oneodio pro50. Go ahead and search it. It is really one of a gem for all those purist sound fans.Coming to this tws.Connectivity. Right out of the box, only left one was working after connecting to my iphone. Maybe right one didn't pair correctly to left. Did that reset thing as suggested (which also took some effort), but after that, both started working and since then, no issues. I am using both my phone and laptop (linux). Ofcourse you need to disconnect one to use another. But perfect connectivity now. I can move around in my 1300 sqft apt and no connection loss, which is great.Call quality is decent, faced no disconnects yet, and the other party is also ok with my voice, but you cannot talk in a hushed voice, you always need to speak up in a medium volume to let the other party understand you.Features. Tapping is oddly sensitive, I mean it responds even if I am adjusting the bud, and not touching the central area, but surprisingly takes a decent tap punch to play/pause. I can get used to that though. One thing, track aage peeche is ok. But these don't have anything which can control the volume. Bummed on that.Battery. Decent backup. It's been nearly 2 months. I use buds on an average of 2-3 hours daily, and I just had to charge the main case just 3-4 times. In an emergency I also used it to charge my iphone which it did really quickly. I was happy to see that. One weird thing to notice is that the right earbud always discharges more quickly than the left, infact I can use the left one 20-30 mins more that the right. But anyways, I put them both in the case once any one of them starts to complain of low battery.Sound quality.Bass frequencies: Very decent bass. Surprisingly great low bass (songs like 'the humma song', 'i wanna love you' sound pretty good), but a bit lacking in other frequencies of bass ('lut gaye' by Jubin doesn't sound that punchy as it should for a flat signature). Overall for the most part, you should be fine.Other frequencies: I'll review this from vantage point of studio quality signature. For mids, the spectrum is tilted towards bit of high bass (but surprising absence of very specific high bass frequencies as mentioned above), but its bearable. For highs, initially I felt the presence [a bit] lacking, which takes away that warmth and fidelity from a few tracks, but after using it for a few days, I started feeling alright in that aspect, maybe some burn in? God knows. Also remembering that I paid just 1800 bucks for these! I mostly will be using these while my walking and workout sessions, so I think my mind won't be nitpicking then. I'll soon be upgrading though.Overall, really a very decent purchase with good sound quality provided you can get these for under 2k. Cheers!,Hey.  .This one item has a built quality is like a stone..and also the working condition and sound quality it is marvelous, but only one problem is the noise cancellation that not working properly which means when we are in a crowded area while recording something or a call to another person the unwanted noises are coming they cannot hear properly our voice that's the only disadvantage on this one..,Right buds not performs well, I am trying to change music to next but it still plays the same which should not happen according to manual,Been using these for a month now. Can't massively complain, the sound quality is decent enough (may not be good enough for big music heads, not enough bass) and provides good noise isolation. Very impressed by the battery life with the charging case, and I use it every day. If you can snag it on a deal for ~1500 bucks it's a fantastic deal.,My only issue is,  we can't change the connection to 2 devices by 1 click.  Every thing else is fine.,Best at price. and require some button for operation.,call pick up /rejection function, next song play function not working on single touch,Product is good but battery not as expected",3.7,74.72533565837826,0.998,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear"
B09HK9JH4F,"Smashtronics® - Case for Firetv Remote, Fire Stick Remote Cover Case, Silicone Cover for TV Firestick 4K/TV 2nd Gen(3rd Gen) Remote Control - Light Weight/Anti Slip/Shockproof (Black)","All is good except little loose cover,I ordered this specifically for the colour. It fits okay. The product catches lot of dust.,priced over is Item,Nice product,It was a bit overpriced but a good quality product. I did not receive the same blue color as showed in the description but received some glowing light blue colour which glows in dark.,Remote stops working after 3 months,Nice fit. Volume buttons should also be covered with transperant layer as symbols get wornbout over time,It is smooth, made with rubber.Perfectly fits to my remote.",4.2,47.657194955064675,0.7962,"Electronics|HomeTheater,TV&Video|Accessories|RemoteControls"
B08MZNT7GP,Havells OFR 13 Wave Fin with PTC Fan Heater 2900 Watts (Black),"The product is delivered in 1st week of Feb, 2021 which is almost the end of winter.It is used by my parents.Ease of use: better as compared to many othersIt has got three level of heating that can be selected by simply rotating the knob of a switch.(Some other brands have two separate on/off switch for two heating elements to obtain different levels of heating. That operation is a little difficult to explain to an elderly person over phone)Improvement required: Temperature setting mechanism- digital display is badly missed!Currently, there is no mechanism to know the temperature which is being set by rotating the temperature setting knob. You simply have to guess initially and then wait and do trial and error as the temperature starts increasing slowly. It's a slow process and you can't get the right temperature in one go!Digital display of temperature setting may be added.This is a general problem- I didn't find digital display in any brand. This can easily become a differentiating feature.This will be particularly very useful for elderly people.In today's time when electronics is everywhere, missing out on implementing digital control of temperature appears to be sheer lack of initiative.Quick suggestion:slightly bigger size is better with oil based heaters.,Works good for me in Himachal. Consumes electricity but u getSilenceNo dry eyesComfortable environmentBuy it if u value ur comfort n silence.otherwise take any other blower which will dry ur eyes n throat and create a sound,I liked the fan mode and the amount of heat it generates,Wrong advertisement. Only 11 fins for a 13 fin oil heater.,Good product,https://m.media-amazon.com/images/I/61rppgjBjFL._SY88.jpg,Superb,Good value for money",4.1,61.25648513661328,0.9579,"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|FanHeaters"
B08Y5QJTVK,"Duracell CR2025 3V Lithium Coin Battery, 5 pcs, 2025 Coin Button Cell Battery, DL2025","Very good,Why go for cheap Chinese ones.,Good cells,some of cell is not at 100% but they are at 90 or 80%PRICE IS low but stock is old. rest ok.,Got for just 110.. great,Good product I think but not great.I have replaced old cr2025 cell with this new one and all working good, but it is providing dim-light when pushed light button. So I think this Chota-power is not providing sufficient power.,For my daughter's notepad, the perfect cell which I received with fast delivery at home.What else one can expect from Amazon!! :-),Good quality",4.4,54.575578925699574,0.8715,Electronics|GeneralPurposeBatteries&BatteryChargers
